Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,887.4666666666666,887.4666666666666,0,0,.,x,x,.
G4,887.4666666666666,2525.8666666666663,1638.3999999999996,2.0,3/2,x,1,1,0
E♭5,2525.8666666666663,2935.4666666666667,409.60000000000036,0.5,3/2,x,1,1,0
D5,2935.4666666666667,4164.266666666666,1228.7999999999997,1.5,3/2,x,1,1,0
C5,4164.266666666666,4573.866666666667,409.60000000000036,0.5,3/2,x,1,1,0
B♭4,4573.866666666667,5666.133333333334,1092.2666666666673,1.5,3/2,x,1,1,0
A4,5666.133333333334,6530.844444444444,864.7111111111099,0.0,3/2,x,1,2,0
G4,6530.844444444444,8601.6,2070.7555555555564,4.0,3/2,x,1,2,0
0,8601.6,8624.355555555554,22.755555555553656,2.0,3/2,.,1,2,0
F♯4,8624.355555555554,10285.511111111111,1661.155555555557,2.0,3/2,x,1,3,0
D5,10285.511111111111,10808.888888888889,523.3777777777777,0.5,3/2,x,1,3,0
C5,10808.888888888889,11764.622222222222,955.7333333333336,1.5,3/2,x,1,3,0
B♭4,11764.622222222222,12265.244444444445,500.62222222222226,0.5,3/2,x,1,3,0
A4,12265.244444444445,13926.4,1661.155555555555,1.5,3/2,x,1,3,0
D4,13926.4,17567.28888888889,3640.8888888888887,4.0,3/2,x,1,4,0
0,17567.28888888889,19137.422222222223,1570.133333333335,2.0,3/2,.,1,4,0
0,19137.422222222223,19160.17777777778,22.755555555555475,0,0,.,x,x,.
G5,19160.17777777778,19478.755555555555,318.57777777777665,0.5,3/4,x,2,5,0
D5,19478.755555555555,20366.222222222223,887.4666666666672,0.5,3/4,x,2,5,0
D5,20366.222222222223,20388.977777777778,22.755555555555475,0.5,3/4,x,2,5,0
D5,20388.977777777778,20411.733333333334,22.755555555555475,0.5,3/4,x,2,5,0
D5,20411.733333333334,20434.48888888889,22.755555555555475,0.25,3/4,x,2,5,0
E♭5,20434.48888888889,20457.244444444445,22.755555555555475,0.25,3/4,x,2,5,0
C5,20457.244444444445,20593.777777777777,136.53333333333285,0.25,3/4,x,2,5,0
D5,20593.777777777777,20639.28888888889,45.51111111111095,0.25,3/4,x,2,5,0
E♭5,20639.28888888889,20912.355555555558,273.06666666666933,0.5,3/4,x,2,6,0
C5,20912.355555555558,21686.044444444444,773.6888888888861,0.5,3/4,x,2,6,0
C5,21686.044444444444,21708.8,22.755555555555475,0.5,3/4,x,2,6,0
C5,21708.8,21731.555555555555,22.755555555555475,0.5,3/4,x,2,6,0
C5,21731.555555555555,21754.31111111111,22.755555555555475,0.25,3/4,x,2,6,0
D5,21754.31111111111,21868.088888888888,113.77777777777737,0.25,3/4,x,2,6,0
E♭5,21868.088888888888,21936.355555555554,68.26666666666642,0.25,3/4,x,2,6,0
C5,21936.355555555554,22072.88888888889,136.5333333333365,0.25,3/4,x,2,6,0
D5,22072.88888888889,22300.444444444445,227.55555555555475,0.5,3/4,x,2,7,0
D4,22300.444444444445,22573.51111111111,273.0666666666657,0.5,3/4,x,2,7,0
C5,22573.51111111111,22801.066666666666,227.55555555555475,0.5,3/4,x,2,7,0
D4,22801.066666666666,23096.888888888887,295.82222222222117,0.5,3/4,x,2,7,0
A5,23096.888888888887,23392.71111111111,295.8222222222248,0.5,3/4,x,2,7,0
B♭4,23392.71111111111,23483.733333333334,91.0222222222219,0.25,3/4,x,2,7,0
A4,23483.733333333334,23552.0,68.26666666666642,0.25,3/4,x,2,7,0
B♭4,23552.0,23825.06666666667,273.06666666666933,0.5,3/4,x,2,8,0
G4,23825.06666666667,24052.622222222224,227.55555555555475,0.5,3/4,x,2,8,0
D5,24052.622222222224,24280.177777777775,227.5555555555511,0.5,3/4,x,2,8,0
G4,24280.177777777775,24530.48888888889,250.31111111111386,0.5,3/4,b,2,8,0
G5,24530.48888888889,24758.044444444444,227.55555555555475,0.5,3/4,x,2,8,0
G4,24758.044444444444,25053.86666666667,295.8222222222248,0.5,3/4,b,2,8,0
B♭5,25053.86666666667,25463.466666666667,409.59999999999854,0.5,3/4,x,2,9,0
G4,25463.466666666667,25577.244444444445,113.77777777777737,0.25,3/4,b,2,9,0
A4,25577.244444444445,25645.51111111111,68.26666666666642,0.25,3/4,b,2,9,0
B♭4,25645.51111111111,25873.066666666666,227.55555555555475,0.5,3/4,x,2,9,0
A4,25873.066666666666,26100.62222222222,227.55555555555475,0.5,3/4,x,2,9,0
G4,26100.62222222222,26350.933333333334,250.31111111111386,0.5,3/4,x,2,9,0
F4,26350.933333333334,26578.48888888889,227.55555555555475,0.5,3/4,x,2,9,0
E4,26578.48888888889,26988.088888888888,409.59999999999854,0.5,3/4,b,2,10,0
G5,26988.088888888888,27261.155555555553,273.0666666666657,0.5,3/4,x,2,10,0
0,27261.155555555553,27465.955555555556,204.8000000000029,0.5,3/4,.,2,10,0
C5,27465.955555555556,27716.266666666666,250.31111111111022,0.5,3/4,x,2,10,0
G5,27716.266666666666,27921.06666666667,204.8000000000029,0.5,3/4,x,2,10,0
B♭4,27921.06666666667,28194.133333333335,273.0666666666657,0.5,3/4,x,2,10,0
A4,28194.133333333335,28467.199999999997,273.06666666666206,0.5,3/4,x,2,11,0
F4,28467.199999999997,28672.0,204.8000000000029,0.5,3/4,x,2,11,0
C5,28672.0,28922.31111111111,250.31111111111022,0.5,3/4,x,2,11,0
F4,28922.31111111111,29149.86666666667,227.55555555555839,0.5,3/4,x,2,11,0
F5,29149.86666666667,29377.422222222223,227.55555555555475,0.5,3/4,x,2,11,0
F4,29377.422222222223,29650.488888888885,273.06666666666206,0.5,3/4,b,2,11,0
A5,29650.488888888885,29991.82222222222,341.33333333333576,0.5,3/4,x,2,12,0
F4,29991.82222222222,30105.6,113.77777777777737,0.25,3/4,b,2,12,0
G4,30105.6,30196.62222222222,91.0222222222219,0.25,3/4,b,2,12,0
A4,30196.62222222222,30401.422222222223,204.8000000000029,0.5,3/4,x,2,12,0
G4,30401.422222222223,30651.733333333334,250.31111111111022,0.5,3/4,x,2,12,0
F4,30651.733333333334,30879.288888888892,227.55555555555839,0.5,3/4,x,2,12,0
E4,30879.288888888892,31152.355555555554,273.06666666666206,0.5,3/4,x,2,12,0
D4,31152.355555555554,31561.955555555556,409.6000000000022,0.5,3/4,x,2,13,0
F5,31561.955555555556,31926.044444444444,364.0888888888876,0.5,3/4,x,2,13,0
0,31926.044444444444,32085.333333333332,159.28888888888832,0.5,3/4,.,2,13,0
B♭4,32085.333333333332,32381.155555555557,295.8222222222248,0.5,3/4,x,2,13,0
F5,32381.155555555557,32563.2,182.0444444444438,0.5,3/4,x,2,13,0
A4,32563.2,32836.26666666667,273.06666666666933,0.5,3/4,x,2,13,0
G4,32836.26666666667,33132.08888888889,295.82222222221753,0.5,3/4,x,2,14,0
E4,33132.08888888889,33336.88888888888,204.79999999999563,0.5,3/4,x,2,14,0
B♭4,33336.88888888888,33609.955555555556,273.066666666673,0.5,3/4,x,2,14,0
E4,33609.955555555556,33837.51111111111,227.55555555555475,0.5,3/4,x,2,14,0
E5,33837.51111111111,34065.066666666666,227.55555555555475,0.5,3/4,x,2,14,0
E4,34065.066666666666,34338.13333333333,273.0666666666657,0.5,3/4,b,2,14,0
G5,34338.13333333333,34679.46666666667,341.33333333333576,0.5,3/4,x,2,15,0
E4,34679.46666666667,34816.0,136.53333333333285,0.25,3/4,b,2,15,0
F4,34816.0,34952.53333333333,136.53333333333285,0.25,3/4,b,2,15,0
G4,34952.53333333333,35089.066666666666,136.53333333333285,0.5,3/4,x,2,15,0
F4,35089.066666666666,35339.37777777778,250.31111111111386,0.5,3/4,x,2,15,0
E4,35339.37777777778,35566.933333333334,227.55555555555475,0.5,3/4,x,2,15,0
D4,35566.933333333334,35908.26666666667,341.33333333333576,0.5,3/4,x,2,15,0
A4,35908.26666666667,36226.84444444445,318.57777777777665,0.5,3/4,B,2,16,0
C♯5,36226.84444444445,36363.37777777778,136.53333333333285,0.25,3/4,x,2,16,0
E5,36363.37777777778,36454.4,91.0222222222219,0.25,3/4,S,2,16,0
A4,36454.4,36727.46666666667,273.0666666666657,0.5,3/4,B,2,16,0
D5,36727.46666666667,36909.51111111111,182.0444444444438,0.25,3/4,x,2,16,0
F5,36909.51111111111,36932.26666666666,22.755555555551837,0.25,3/4,S,2,16,0
A4,36932.26666666666,37182.57777777778,250.31111111111386,0.5,3/4,B,2,16,0
E5,37182.57777777778,37273.6,91.0222222222219,0.25,3/4,x,2,16,0
G5,37273.6,37410.13333333333,136.53333333333285,0.25,3/4,S,2,16,0
A4,37410.13333333333,37637.688888888886,227.55555555555475,0.5,3/4,B,2,17,0
F5,37637.688888888886,37751.46666666667,113.77777777778101,0.25,3/4,x,2,17,0
A5,37751.46666666667,37865.24444444444,113.77777777777374,0.25,3/4,S,2,17,0
A4,37865.24444444444,38138.31111111111,273.0666666666657,0.5,3/4,B,2,17,0
E5,38138.31111111111,38229.333333333336,91.02222222222917,0.25,3/4,x,2,17,0
G5,38229.333333333336,38343.11111111112,113.77777777778101,0.25,3/4,S,2,17,0
A4,38343.11111111112,38593.42222222222,250.31111111110658,0.5,3/4,B,2,17,0
D5,38593.42222222222,38707.2,113.77777777777374,0.25,3/4,x,2,17,0
F5,38707.2,38843.73333333333,136.53333333333285,0.25,3/4,S,2,17,0
A4,38843.73333333333,39230.57777777778,386.8444444444467,0.5,3/4,B,2,18,0
C♯5,39230.57777777778,39344.35555555556,113.77777777778101,0.25,3/4,x,2,18,0
E5,39344.35555555556,39458.13333333334,113.77777777778101,0.25,3/4,S,2,18,0
A4,39458.13333333334,40254.57777777778,796.444444444438,1.0,3/4,B,2,18,0
0,40254.57777777778,41073.77777777778,819.2000000000044,1.0,3/4,.,2,18,0
A5,41073.77777777778,41164.8,91.0222222222219,0.25,3/4,x,2,19,0
G5,41164.8,41278.57777777778,113.77777777777374,0.25,3/4,x,2,19,0
F5,41278.57777777778,41369.6,91.0222222222219,0.25,3/4,x,2,19,0
E5,41369.6,41460.62222222222,91.0222222222219,0.25,3/4,x,2,19,0
D5,41460.62222222222,41688.17777777778,227.55555555556202,0.5,3/4,x,2,19,0
F4,41688.17777777778,41984.0,295.82222222221753,0.5,3/4,b,2,19,0
G4,41984.0,42211.555555555555,227.55555555555475,0.5,3/4,b,2,19,0
E4,42211.555555555555,42530.13333333333,318.57777777777665,0.5,3/4,b,2,19,0
A5,42530.13333333333,42666.666666666664,136.53333333333285,0.25,3/4,x,2,20,0
G5,42666.666666666664,42780.44444444444,113.77777777777374,0.25,3/4,x,2,20,0
F5,42780.44444444444,42962.48888888889,182.04444444445107,0.25,3/4,x,2,20,0
E5,42962.48888888889,42985.24444444445,22.755555555559113,0.25,3/4,x,2,20,0
D5,42985.24444444445,43235.555555555555,250.31111111110658,0.5,3/4,x,2,20,0
G4,43235.555555555555,43485.86666666667,250.31111111111386,0.5,3/4,x,2,20,0
A4,43485.86666666667,43713.42222222222,227.55555555555475,0.5,3/4,x,2,20,0
F4,43713.42222222222,44077.51111111111,364.0888888888876,0.5,3/4,x,2,20,0
B♭5,44077.51111111111,44418.84444444445,341.33333333333576,0.25,3/4,x,2,21,0
A5,44418.84444444445,44441.6,22.755555555551837,0.25,3/4,x,2,21,0
G5,44441.6,44555.37777777778,113.77777777778101,0.25,3/4,x,2,21,0
F5,44555.37777777778,44691.91111111111,136.53333333333285,0.25,3/4,x,2,21,0
E5,44691.91111111111,44782.933333333334,91.0222222222219,0.25,3/4,x,2,21,0
F5,44782.933333333334,44942.22222222222,159.28888888888469,0.25,3/4,x,2,21,0
G5,44942.22222222222,45056.0,113.77777777778101,0.25,3/4,x,2,21,0
A5,45056.0,45124.26666666666,68.26666666666279,0.25,3/4,x,2,21,0
G5,45124.26666666666,45283.55555555556,159.28888888889924,0.25,3/4,x,2,21,0
F5,45283.55555555556,45442.84444444445,159.28888888888469,0.25,3/4,x,2,21,0
E5,45442.84444444445,45465.6,22.755555555551837,0.25,3/4,x,2,21,0
D5,45465.6,45579.37777777778,113.77777777778101,0.25,3/4,x,2,21,0
C♯5,45579.37777777778,45624.88888888889,45.51111111111095,0.25,3/4,x,2,22,0
D5,45624.88888888889,45897.955555555556,273.0666666666657,0.25,3/4,x,2,22,0
E5,45897.955555555556,45920.71111111111,22.755555555551837,0.25,3/4,x,2,22,0
F5,45920.71111111111,46011.73333333333,91.0222222222219,0.25,3/4,x,2,22,0
E5,46011.73333333333,46125.51111111111,113.77777777778101,0.25,3/4,x,2,22,0
D5,46125.51111111111,46239.288888888885,113.77777777777374,0.25,3/4,x,2,22,0
C♯5,46239.288888888885,46284.799999999996,45.51111111111095,0.25,3/4,x,2,22,0
B4,46284.799999999996,46330.31111111111,45.51111111111095,0.25,3/4,x,2,22,0
A4,46330.31111111111,46535.11111111112,204.8000000000102,0.25,3/4,x,2,22,0
G4,46535.11111111112,46648.88888888889,113.77777777777374,0.25,3/4,x,2,22,0
F4,46648.88888888889,46762.66666666667,113.77777777778101,0.25,3/4,x,2,22,0
E4,46762.66666666667,46853.688888888886,91.02222222221462,0.25,3/4,x,2,22,0
F4,46853.688888888886,47149.51111111111,295.8222222222248,0.5,3/4,b,2,23,0
A5,47149.51111111111,47422.57777777778,273.0666666666657,0.5,3/4,S,2,23,0
G4,47422.57777777778,47650.13333333334,227.55555555556202,0.5,3/4,b,2,23,0
D5,47650.13333333334,47877.68888888889,227.55555555555475,0.5,3/4,S,2,23,0
A4,47877.68888888889,48128.0,250.31111111110658,0.5,3/4,B,2,23,0
C♯5,48128.0,48173.51111111111,45.51111111111095,0.5,3/4,S,2,23,0
D5,48173.51111111111,48719.64444444444,546.1333333333314,0.5,3/4,S,2,24,0
A4,48719.64444444444,48992.711111111115,273.066666666673,0.5,3/4,B,2,24,0
D4,48992.711111111115,50107.73333333334,1115.022222222222,1.0,3/4,B,2,24,0
0,50107.73333333334,52724.62222222222,2616.8888888888832,1.0,3/4,.,2,24,0
0,52724.62222222222,52747.37777777778,22.755555555559113,0,0,.,x,x,.
D5,52747.37777777778,54294.75555555555,1547.3777777777723,2.0,3/2,x,3,25,0
B♭5,54294.75555555555,54886.4,591.6444444444496,0.5,3/2,x,3,25,0
A5,54886.4,55705.6,819.1999999999971,1.5,3/2,x,3,25,0
G5,55705.6,56115.200000000004,409.6000000000058,0.5,3/2,x,3,25,0
F5,56115.200000000004,57070.933333333334,955.7333333333299,1.5,3/2,x,3,25,0
E5,57070.933333333334,57867.37777777777,796.444444444438,0.0,3/2,x,3,26,0
D5,57867.37777777777,60620.8,2753.4222222222306,4.0,3/2,x,3,26,0
0,60620.8,60643.555555555555,22.755555555551837,2.0,3/2,.,3,26,0
C♯5,60643.555555555555,62122.666666666664,1479.1111111111095,2.0,3/2,x,3,27,0
A5,62122.666666666664,62532.26666666666,409.59999999999854,0.5,3/2,x,3,27,0
G5,62532.26666666666,63442.48888888889,910.2222222222263,1.5,3/2,x,3,27,0
F5,63442.48888888889,64216.177777777775,773.6888888888861,0.5,3/2,x,3,27,0
E5,64216.177777777775,65399.46666666667,1183.288888888892,1.5,3/2,x,3,27,0
A4,65399.46666666667,68767.28888888888,3367.8222222222175,4.0,3/2,x,3,28,0
0,68767.28888888888,70906.3111111111,2139.022222222222,2.0,3/2,.,3,28,0
0,70906.3111111111,70929.06666666667,22.755555555559113,0,0,.,x,x,.
D6,70929.06666666667,71224.88888888889,295.8222222222248,0.5,3/4,x,4,29,0
A5,71224.88888888889,72021.33333333333,796.444444444438,0.5,3/4,x,4,29,0
A5,72021.33333333333,72044.08888888889,22.755555555559113,0.5,3/4,x,4,29,0
A5,72044.08888888889,72066.84444444445,22.755555555559113,0.5,3/4,x,4,29,0
A5,72066.84444444445,72089.6,22.755555555559113,0.25,3/4,x,4,29,0
B♭5,72089.6,72203.37777777777,113.77777777776646,0.25,3/4,x,4,29,0
G5,72203.37777777777,72339.91111111111,136.53333333334012,0.25,3/4,x,4,29,0
A5,72339.91111111111,72362.66666666667,22.755555555559113,0.25,3/4,x,4,29,0
B♭5,72362.66666666667,72635.73333333334,273.0666666666657,0.5,3/4,x,4,30,0
G5,72635.73333333334,73454.93333333333,819.1999999999971,0.5,3/4,x,4,30,0
G5,73454.93333333333,73477.6888888889,22.755555555559113,0.5,3/4,x,4,30,0
G5,73477.6888888889,73500.44444444444,22.75555555554456,0.5,3/4,x,4,30,0
G5,73500.44444444444,73523.2,22.755555555559113,0.25,3/4,x,4,30,0
A5,73523.2,73568.71111111112,45.511111111118225,0.25,3/4,x,4,30,0
B♭5,73568.71111111112,73682.48888888888,113.77777777776646,0.25,3/4,x,4,30,0
G5,73682.48888888888,73819.02222222222,136.53333333334012,0.25,3/4,x,4,30,0
A5,73819.02222222222,74001.06666666668,182.04444444445835,0.5,3/4,x,4,31,0
A4,74001.06666666668,74251.37777777777,250.31111111109203,0.5,3/4,b,4,31,0
G5,74251.37777777777,74501.6888888889,250.31111111112114,0.5,3/4,x,4,31,0
A4,74501.6888888889,74752.0,250.31111111110658,0.5,3/4,b,4,31,0
E6,74752.0,75070.57777777777,318.57777777776937,0.5,3/4,x,4,31,0
F5,75070.57777777777,75184.35555555555,113.77777777778101,0.25,3/4,x,4,31,0
E5,75184.35555555555,75252.62222222223,68.26666666667734,0.25,3/4,x,4,31,0
F5,75252.62222222223,75571.20000000001,318.5777777777839,0.5,3/4,x,4,32,0
D5,75571.20000000001,75844.26666666666,273.06666666665114,0.5,3/4,x,4,32,0
A5,75844.26666666666,76094.57777777777,250.31111111110658,0.5,3/4,x,4,32,0
G5,76094.57777777777,76344.88888888889,250.31111111112114,0.5,3/4,x,4,32,0
F♯5,76344.88888888889,76549.6888888889,204.8000000000029,0.5,3/4,x,4,32,0
D5,76549.6888888889,76572.44444444444,22.75555555554456,0.5,3/4,x,4,32,0
B4,76572.44444444444,77004.8,432.35555555556493,0.25,3/4,x,4,33,0
A4,77004.8,77118.57777777777,113.77777777776646,0.25,3/4,x,4,33,0
G4,77118.57777777777,77232.35555555555,113.77777777778101,0.25,3/4,x,4,33,0
A4,77232.35555555555,77346.13333333333,113.77777777778101,0.25,3/4,x,4,33,0
B4,77346.13333333333,77437.15555555555,91.0222222222219,0.25,3/4,x,4,33,0
C5,77437.15555555555,77550.93333333333,113.77777777778101,0.25,3/4,x,4,33,0
D5,77550.93333333333,77664.71111111112,113.77777777778101,0.25,3/4,x,4,33,0
E♭5,77664.71111111112,77778.48888888888,113.77777777776646,0.25,3/4,x,4,33,0
F5,77778.48888888888,78392.88888888889,614.4000000000087,1.0,3/4,x,4,33,0
E♭5,78392.88888888889,78734.22222222223,341.33333333334303,0.5,3/4,x,4,34,0
C5,78734.22222222223,79052.8,318.57777777776937,0.5,3/4,x,4,34,0
G5,79052.8,79303.11111111111,250.31111111110658,0.5,3/4,x,4,34,0
F5,79303.11111111111,79712.7111111111,409.59999999999127,0.5,3/4,x,4,34,0
E5,79712.7111111111,79780.97777777778,68.26666666667734,0.5,3/4,x,4,34,0
B♭4,79780.97777777778,80054.04444444444,273.0666666666657,0.5,3/4,x,4,34,0
A4,80054.04444444444,80213.33333333334,159.28888888889924,0.25,3/4,x,4,35,0
G4,80213.33333333334,80327.11111111111,113.77777777776646,0.25,3/4,x,4,35,0
F4,80327.11111111111,80463.64444444444,136.53333333332557,0.25,3/4,x,4,35,0
G4,80463.64444444444,80554.66666666666,91.0222222222219,0.25,3/4,x,4,35,0
A4,80554.66666666666,80645.68888888888,91.0222222222219,0.25,3/4,x,4,35,0
B♭4,80645.68888888888,80736.7111111111,91.0222222222219,0.25,3/4,x,4,35,0
C5,80736.7111111111,80873.24444444444,136.53333333334012,0.25,3/4,x,4,35,0
D5,80873.24444444444,81055.2888888889,182.04444444445835,0.25,3/4,x,4,35,0
E♭5,81055.2888888889,81578.66666666666,523.3777777777577,1.0,3/4,x,4,35,0
D5,81578.66666666666,81942.75555555554,364.0888888888876,0.5,3/4,S,4,36,0
B♭4,81942.75555555554,82193.06666666667,250.31111111112114,0.5,3/4,B,4,36,0
E♭5,82193.06666666667,82420.62222222223,227.55555555556202,0.5,3/4,S,4,36,0
G4,82420.62222222223,82648.17777777778,227.55555555554747,0.5,3/4,B,4,36,0
F5,82648.17777777778,82921.24444444444,273.0666666666657,0.5,3/4,S,4,36,0
D4,82921.24444444444,83217.06666666667,295.8222222222248,0.5,3/4,b,4,36,0
G5,83217.06666666667,83512.88888888889,295.8222222222248,0.5,3/4,S,4,37,0
E♭4,83512.88888888889,83763.2,250.31111111110658,0.5,3/4,b,4,37,0
F5,83763.2,84013.51111111112,250.31111111112114,0.5,3/4,S,4,37,0
D4,84013.51111111112,84241.06666666667,227.55555555554747,0.5,3/4,b,4,37,0
G5,84241.06666666667,84536.88888888888,295.82222222221026,0.5,3/4,S,4,37,0
E♭4,84536.88888888888,84764.44444444445,227.55555555557657,0.5,3/4,b,4,37,0
F5,84764.44444444445,85083.02222222222,318.57777777776937,0.5,3/4,S,4,38,0
D5,85083.02222222222,85356.08888888889,273.0666666666657,0.5,3/4,x,4,38,0
G5,85356.08888888889,85651.9111111111,295.82222222221026,0.5,3/4,S,4,38,0
E♭4,85651.9111111111,85833.95555555556,182.04444444445835,0.5,3/4,b,4,38,0
A5,85833.95555555556,86084.26666666666,250.31111111110658,0.5,3/4,S,4,38,0
F4,86084.26666666666,86311.82222222222,227.55555555556202,0.5,3/4,b,4,38,0
B♭5,86311.82222222222,86607.64444444445,295.8222222222248,0.5,3/4,S,4,39,0
G4,86607.64444444445,86812.44444444444,204.79999999998836,0.5,3/4,b,4,39,0
